window,symbol,checkpoint,path,direction,entry_price,sl_price,tp_price,one_R_dist,fee_drag_R_taker_taker,fee_drag_R_maker_taker,close_exit_4h_R,close_exit_4h_resolution,close_exit_8h_R,close_exit_8h_resolution,close_exit_24h_R,close_exit_24h_resolution,close_exit_48h_R,close_exit_48h_resolution,close_exit_100h_R,close_exit_100h_resolution
28d,SOL/USDT:USDT,2026-04-10T16:00:00+00:00,aligned_trend,LONG,84.2,79.41128122,93.77743756,4.788718779999996,0.0175829911649144,0.0123080938154401,0.2526771889494824,close,0.1211179913972728,close,0.08979437293245959,close,-0.5533839262116803,close,-0.06055899569863789,close
28d,SOL/USDT:USDT,2026-04-10T19:30:00+00:00,15m_fast,LONG,85.18,80.39128122,94.75743756,4.788718780000011,0.0177876388055512,0.0124513471638858,-0.07308844308456296,close,-0.0856178904704882,close,0.12529447385924655,close,-0.6306488517582157,close,-0.3132361846481193,close
28d,SOL/USDT:USDT,2026-04-11T09:30:00+00:00,15m_fast,LONG,84.61,80.32653173,93.17693654,4.28346827,0.0197526851296134,0.0138268795907294,-0.13773885151249257,close,0.04669113610593007,close,-0.576635530908228,close,-0.6233266670141581,close,-0.21477922608727568,close
28d,SOL/USDT:USDT,2026-04-11T13:00:00+00:00,15m_fast,LONG,84.18,79.98606518,92.56786965,4.19393482000001,0.0200718426997393,0.0140502898898175,0.17882967480166947,close,0.2861274796826685,close,-0.5269514417489213,close,-0.4005784715557413,close,0.07868505691273417,close
28d,SOL/USDT:USDT,2026-04-11T16:00:00+00:00,aligned_trend,LONG,84.63,80.50848909,92.87302182,4.121510909999998,0.0205337318881439,0.0143736123217007,0.32997607666165324,close,0.0630836617147291,close,-0.747298761851391,close,-0.48768523094847077,close,0.20623504791353542,close
28d,SOL/USDT:USDT,2026-04-12T04:00:00+00:00,4h_flip,SHORT,82.27,86.88760549,73.03478902,4.6176054900000025,0.0178165935089443,0.012471615456261,0.008662498363408698,close,0.02598749509022917,close,0.08879060822495609,close,-0.8142748461605808,close,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-12T13:00:00+00:00,15m_fast,SHORT,81.97,86.13992514,73.63014972,4.169925140000004,0.0196574272314154,0.0137601990619908,0.035971868789952795,close,-0.16067434726178348,close,-0.12710060305782866,close,-1.0,sl_first,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-13T00:00:00+00:00,1h_continuation,SHORT,81.49,85.57194079,73.32611841,4.081940790000004,0.0199635428812772,0.0139744800168941,-0.0906431570262939,close,-0.15433834845017655,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-13T09:00:00+00:00,15m_fast,SHORT,81.82,85.78427548,73.89144904,3.964275480000012,0.0206393325622264,0.0144475327935584,-0.17153197436218653,close,-0.3783793552107018,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-14T00:00:00+00:00,4h_flip,LONG,86.5,82.0087726,95.48245481,4.4912274,0.0192597684989185,0.013481837949243,-0.10464845311551112,close,-0.14027345843142913,close,-0.6323438443575589,close,-0.36738286732041353,close,0.39410162130735044,close
28d,SOL/USDT:USDT,2026-04-14T09:00:00+00:00,15m_fast,LONG,86.09,81.83756413,94.59487175,4.252435869999999,0.0202448673258886,0.014171407128122,-0.039977087297027654,close,-0.2586752707454725,close,-0.7078296044944249,close,-0.2586752707454725,close,0.17636950278100258,close
28d,SOL/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,LONG,87.28,83.12559526,95.58880948,4.154404740000004,0.0210090266746614,0.014706318672263,-0.5006734129616838,close,-0.847293468089003,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-15T08:00:00+00:00,4h_flip,SHORT,82.88,87.15370134,74.33259732,4.273701340000002,0.0193930257185449,0.0135751180029814,-0.15443287855019144,close,-0.2480285625200009,close,-0.5311555065286825,close,-1.0,sl_first,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-16T16:00:00+00:00,4h_flip,LONG,86.57,82.15200924,95.40598153,4.417990759999995,0.0195948802753947,0.0137164161927762,0.7922153282185688,close,0.5568142021193386,close,0.7559997703571493,close,0.02942514076240617,close,-0.18560473403977742,close
28d,SOL/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,LONG,88.1,82.97354019,98.35291961,5.12645981,0.0171853488109175,0.0120297441676422,-0.031210622131064087,close,0.32966219625937376,close,0.0643719081453235,close,-0.6983376701825734,close,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-17T10:00:00+00:00,aligned_trend,LONG,88.65,83.64543018,98.65913964,5.00456982,0.0177138102151605,0.0123996671506123,0.287737018723419,close,0.20980824281915944,close,-0.21780093778370013,close,-0.8192512338652932,close,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-17T13:00:00+00:00,15m_fast,LONG,88.82,83.69718517,99.06562967,5.122814829999996,0.0173381242436982,0.0121366869705887,0.3064721353592257,close,0.025376673628472683,close,-0.386506259879784,close,-0.601231959813,close,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-17T13:00:00+00:00,aligned_trend,LONG,88.82,83.69718517,99.06562967,5.122814829999996,0.0173381242436982,0.0121366869705887,0.3064721353592257,close,0.025376673628472683,close,-0.386506259879784,close,-0.601231959813,close,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-19T04:00:00+00:00,4h_flip,SHORT,85.55,89.88044004,76.88911993,4.330440039999999,0.0197554981040679,0.0138288486728475,0.16857409253032957,close,0.002309234144248977,close,0.23554188271360899,close,0.0946785999142934,close,-0.06927702432753167,close
28d,SOL/USDT:USDT,2026-04-19T21:00:00+00:00,1h_continuation,SHORT,84.9,89.30706471,76.08587058,4.40706471,0.0192645231206509,0.0134851661844556,0.22010114755042906,close,0.0839561078285153,close,-0.22917748353188824,close,-0.10664694778216652,close,-0.2859045834160195,close
28d,SOL/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,SHORT,83.86,88.44609151,74.68781698,4.586091510000003,0.0182857232170668,0.0128000062519467,-0.22459211678486557,close,-0.28346577846633425,close,-0.39031057188826246,close,-0.9049099851040703,close,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-21T20:00:00+00:00,adaptive_trend_route,SHORT,84.53,88.06747537497897,77.45504925004207,3.5374753749789676,0.0238955727007718,0.0167269008905402,-0.41555059588471027,close,-0.7576024469190621,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SOL/USDT:USDT,2026-04-22T04:00:00+00:00,adaptive_trend_route,LONG,87.21,83.53878398790079,94.55243202419842,3.671216012099208,0.0237550718106977,0.0166285502674884,0.22608312811465892,close,0.2941804558600371,close,-0.4058600733624525,close,-0.43037511135078954,close,-0.1688813728085352,close
28d,SOL/USDT:USDT,2026-04-23T20:00:00+00:00,adaptive_trend_route,SHORT,85.24,88.63908803182346,78.44182393635306,3.3990880318234673,0.0250773146214375,0.0175541202350062,-0.24712510889262815,close,-0.11473665770014847,close,-0.30890638611578725,close,-0.11179469211809608,close,,insufficient
28d,SOL/USDT:USDT,2026-04-25T04:00:00+00:00,adaptive_trend_route,LONG,86.42,83.52121088290085,92.2175782341983,2.898789117099156,0.0298124480633076,0.0208687136443153,-0.03794687904378412,close,-0.04139659532049355,close,-0.16558638128196929,close,0.43811396714187206,close,,insufficient
28d,SOL/USDT:USDT,2026-04-26T08:00:00+00:00,adaptive_trend_route,LONG,86.59,84.19950375016744,91.37099249966516,2.390496249832566,0.0362226044094672,0.025355823086627,-0.05438201378024127,close,-0.03764908646324258,close,-0.5772859924363684,close,,insufficient,,insufficient
28d,SUI/USDT:USDT,2026-03-30T08:00:00+00:00,4h_flip,LONG,0.882,0.82393232,0.99813537,0.0580676799999999,0.015189172358875,0.0106324206512125,0.058552365102238706,close,-0.013777027082880257,close,-0.18082348046279742,close,0.2669298997307966,close,-0.07749577734120025,close
28d,SUI/USDT:USDT,2026-03-31T02:00:00+00:00,1h_continuation,LONG,0.8797,0.82261036,0.99387928,0.05708964,0.0154091004952912,0.0107863703467038,-0.09633972118233818,close,-0.4273980357907335,close,-0.08582993341699152,close,-0.18917617977622617,close,-0.17165986683398304,close
28d,SUI/USDT:USDT,2026-03-31T17:00:00+00:00,1h_continuation,LONG,0.8748,0.81693961,0.99052079,0.0578603899999999,0.0151191514609562,0.0105834060226693,0.10024128769266916,close,0.12616575864766874,close,0.5219460152273439,close,-0.23332023859500586,close,-0.11752426832933618,close
28d,SUI/USDT:USDT,2026-04-01T05:00:00+00:00,15m_fast,LONG,0.8815,0.82422209,0.99605582,0.0572779099999999,0.0153898771795269,0.0107729140256688,0.2828315488466694,close,0.22347184106403423,close,-0.4434519346114414,close,-0.25315169495534984,close,-0.5080492636690123,close
28d,SUI/USDT:USDT,2026-04-01T13:00:00+00:00,15m_fast,LONG,0.8943,0.83592619,1.01104762,0.0583738099999999,0.0153202266564406,0.0107241586595084,0.18330138121873596,close,-0.07366317189164075,close,-0.7828853384762797,close,-0.3734551505204126,close,-0.8137210848495253,close
28d,SUI/USDT:USDT,2026-04-01T16:00:00+00:00,15m_fast,LONG,0.9009,0.84303146,1.01663708,0.05786854,0.0155680443985626,0.0108976310789938,-0.10022717006511703,close,-0.3335145486649565,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-02T04:00:00+00:00,4h_flip,SHORT,0.8583,0.92058997,0.73372006,0.06228997,0.0137791044047701,0.009645373083339,-0.07866434997480358,close,0.13324777648793176,close,-0.10274527343647898,close,-0.1781988336163912,close,-0.4398782018999221,close
28d,SUI/USDT:USDT,2026-04-02T18:00:00+00:00,15m_fast,SHORT,0.8526,0.90409237,0.74961527,0.0514923699999999,0.0165577929312634,0.0115904550518843,-0.19226149427575462,close,-0.13788450599574284,close,-0.4369579415358044,close,-0.33208803556721195,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-04T04:00:00+00:00,adaptive_trend_route,SHORT,0.8694,0.910078671962246,0.788042656075508,0.0406786719622459,0.0213723791378168,0.0149606653964717,-0.04179094149331655,close,-0.04916581352154792,close,0.1327476965081783,close,-0.4228259962853143,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-05T22:30:00+00:00,15m_fast,SHORT,0.8454,0.88664509,0.76290981,0.0412450899999999,0.020496985216907,0.0143478896518349,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-06T04:00:00+00:00,4h_flip,LONG,0.8866,0.83878714,0.98222572,0.04781286,0.0185431283550073,0.0129801898485051,-0.018823387682728284,close,0.37646775365455876,close,-0.29908271540334735,close,1.5079625021385448,close,0.8533269082836699,close
28d,SUI/USDT:USDT,2026-04-07T10:00:00+00:00,1h_continuation,LONG,0.8831,0.83052759,0.98824482,0.05257241,0.016797784237017,0.0117584489659119,-0.3195592517063615,close,-0.1464646570320828,close,1.2230749931380362,close,0.5820543513222993,close,0.924439263864829,close
28d,SUI/USDT:USDT,2026-04-07T20:00:00+00:00,1h_continuation,LONG,0.8909,0.83576458,1.00117084,0.05513542,0.0161583969071061,0.0113108778349743,1.2423955417406816,close,1.2296995289053747,close,0.5604382808728025,close,0.8941620468294249,close,0.908671775784059,close
28d,SUI/USDT:USDT,2026-04-08T13:30:00+00:00,15m_fast,LONG,0.9499,0.8819333,1.0858334,0.0679666999999999,0.0139759617577431,0.0097831732304202,-0.30897483620655486,close,-0.32368792364496224,close,-0.598822658743179,close,-0.19127013669929585,close,-0.6620889347283302,close
28d,SUI/USDT:USDT,2026-04-09T04:00:00+00:00,4h_flip,SHORT,0.9084,0.97513621,0.77492758,0.0667362099999999,0.0136118008499433,0.0095282605949603,0.0,close,0.02847030120529793,close,-0.304182691825023,close,-0.41956233355175654,close,0.11088433101010642,close
28d,SUI/USDT:USDT,2026-04-10T08:00:00+00:00,15m_fast,SHORT,0.9274,0.99356608,0.79506783,0.06616608,0.0140162451818212,0.0098113716272748,-0.10126034366853891,close,-0.2659973206815327,close,-0.08010146588705226,close,0.23123630718337826,close,-0.30680372783154125,close
28d,SUI/USDT:USDT,2026-04-10T08:00:00+00:00,1h_continuation,SHORT,0.9274,0.99356608,0.79506783,0.06616608,0.0140162451818212,0.0098113716272748,-0.10126034366853891,close,-0.2659973206815327,close,-0.08010146588705226,close,0.23123630718337826,close,-0.30680372783154125,close
28d,SUI/USDT:USDT,2026-04-10T20:00:00+00:00,4h_flip,LONG,0.9585,0.89405103,1.08739795,0.06444897,0.0148722314724346,0.0104105620307042,-0.2296390462097383,close,-0.34290695413751393,close,0.05585814637534063,close,-0.8130463527966391,close,-0.41117802192959746,close
28d,SUI/USDT:USDT,2026-04-11T17:00:00+00:00,1h_continuation,LONG,0.946,0.89178734,1.05442531,0.0542126599999999,0.0174497986263725,0.0122148590384607,0.11989819352158838,close,-0.10145231759518827,close,-0.8060847779835936,close,-0.4925048872348266,close,0.3467824674162838,close
28d,SUI/USDT:USDT,2026-04-11T17:00:00+00:00,aligned_trend,LONG,0.946,0.89178734,1.05442531,0.0542126599999999,0.0174497986263725,0.0122148590384607,0.11989819352158838,close,-0.10145231759518827,close,-0.8060847779835936,close,-0.4925048872348266,close,0.3467824674162838,close
28d,SUI/USDT:USDT,2026-04-12T04:00:00+00:00,4h_flip,SHORT,0.9119,0.97392679,0.78784643,0.06202679,0.0147017119538186,0.010291198367673,-0.003224413193073154,close,0.02257089235151566,close,0.0935079825991322,close,-0.5949042341220614,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-12T14:00:00+00:00,15m_fast,SHORT,0.9009,0.95803585,0.7866283,0.0571358499999999,0.0157676835121906,0.0110373784585334,-0.15401888656596402,close,-0.14526781346562603,close,-0.3220394900924727,close,-1.0,sl_first,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-12T22:30:00+00:00,15m_fast,SHORT,0.902,0.95723908,0.79152185,0.0552390799999999,0.0163290192378294,0.0114303134664806,-0.11586000346131711,close,-0.1194806285694829,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-13T05:00:00+00:00,15m_fast,SHORT,0.9022,0.95533982,0.79592037,0.0531398199999999,0.0169778520138005,0.0118844964096604,0.03387290359658778,close,-0.1223188185432311,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-13T07:30:00+00:00,15m_fast,SHORT,0.9023,0.95543982,0.79602037,0.05313982,0.0169797338417781,0.0118858136892447,-0.0037636559551759486,close,-0.2465194650640518,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-13T20:00:00+00:00,4h_flip,LONG,0.9353,0.88109254,1.04371492,0.0542074599999999,0.0172540827406412,0.0120778579184488,0.4445882540890138,close,0.24904321287143838,close,-0.0737905815915376,close,0.5940141818118773,close,1.123461604731158,close
28d,SUI/USDT:USDT,2026-04-14T09:00:00+00:00,15m_fast,LONG,0.9491,0.89334829,1.06060341,0.05575171,0.0170236930849295,0.0119165851594507,-0.0968580156554852,close,-0.15963635913589053,close,-0.19371603131096843,close,0.40716239914434804,close,0.3407967217507751,close
28d,SUI/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,LONG,0.9599,0.90560199,1.06849603,0.05429801,0.0176783642715451,0.0123748549900815,-0.33518723798533306,close,-0.5119892975819912,close,-0.24678620818700295,close,0.14917673778468116,close,-0.003683376241596662,close
28d,SUI/USDT:USDT,2026-04-15T13:00:00+00:00,1h_continuation,LONG,0.9501,0.89621979,1.05786042,0.0538802099999999,0.0176335615618424,0.0123434930932897,0.018559690097718674,close,0.2728274444364651,close,0.49183178758954593,close,1.1080134988338055,close,0.011135814058632029,close
28d,SUI/USDT:USDT,2026-04-15T13:00:00+00:00,aligned_trend,LONG,0.9501,0.89621979,1.05786042,0.0538802099999999,0.0176335615618424,0.0123434930932897,0.018559690097718674,close,0.2728274444364651,close,0.49183178758954593,close,1.1080134988338055,close,0.011135814058632029,close
28d,SUI/USDT:USDT,2026-04-15T17:00:00+00:00,aligned_trend,LONG,0.9511,0.89821838,1.05686325,0.0528816199999999,0.0179854550598109,0.0125898185418676,0.2590692191351186,close,0.14749926344919168,close,0.4330427093572412,close,1.5657614119991077,close,-0.2590692191351165,close
28d,SUI/USDT:USDT,2026-04-16T02:30:00+00:00,15m_fast,LONG,0.9656,0.91012911,1.07654178,0.05547089,0.017407328420366,0.0121851298942562,0.16945825098533598,close,0.014421978807263106,close,0.30646704965433247,close,0.5660626681850603,close,-0.6111313519577573,close
28d,SUI/USDT:USDT,2026-04-16T07:00:00+00:00,15m_fast,LONG,0.9818,0.92504132,1.09531737,0.05675868,0.0172977948042484,0.0121084563629738,-0.2589912238973853,close,-0.2766096745026496,close,0.0017618450605262311,close,0.31713211089475685,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-16T13:00:00+00:00,15m_fast,LONG,0.9766,0.91779379,1.09421242,0.0588062099999999,0.0166070896253984,0.0116249627377788,-0.044213017638784255,close,0.24487209769172325,close,0.5645662252336966,close,-0.1445425576652547,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-16T13:00:00+00:00,aligned_trend,LONG,0.9766,0.91779379,1.09421242,0.0588062099999999,0.0166070896253984,0.0116249627377788,-0.044213017638784255,close,0.24487209769172325,close,0.5645662252336966,close,-0.1445425576652547,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-16T16:00:00+00:00,15m_fast,LONG,0.985,0.92115852,1.11268296,0.06384148,0.0154288403088399,0.0108001882161879,0.28351473054822846,close,0.23339057929108195,close,0.6187199920803838,close,-0.2960457683625133,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-17T08:00:00+00:00,15m_fast,LONG,0.9924,0.92430551,1.12858899,0.0680944899999999,0.0145738664024064,0.0102017064816845,0.10867252254918253,close,0.4714037802471252,close,0.17916280744594765,close,-0.7063713965696783,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-17T08:00:00+00:00,aligned_trend,LONG,0.9924,0.92430551,1.12858899,0.0680944899999999,0.0145738664024064,0.0102017064816845,0.10867252254918253,close,0.4714037802471252,close,0.17916280744594765,close,-0.7063713965696783,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-17T12:00:00+00:00,15m_fast,LONG,0.9998,0.93166226,1.13607549,0.06813774,0.0146732192761309,0.0102712534932916,0.3625010163236988,close,0.20106331674634417,close,-0.5679671794221538,close,-0.6751031073234898,close,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-18T12:00:00+00:00,4h_flip,SHORT,0.9611,1.03537708,0.81254584,0.07427708,0.0129393885704715,0.00905757199933,-0.06731551644194958,close,0.08751017137453372,close,0.09828065400524595,close,0.2611842037947638,close,-0.11982161926667041,close
28d,SUI/USDT:USDT,2026-04-19T18:00:00+00:00,1h_continuation,SHORT,0.9381,1.00259292,0.80911417,0.06449292,0.0145457826998684,0.0101820478899079,0.08528067887141814,close,0.0620223119064853,close,-0.11784239262232103,close,0.0031011155953256423,close,-0.04496617613220029,close
28d,SUI/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,SHORT,0.9301,0.99639936,0.79750129,0.0662993599999999,0.0140287930381228,0.009820155126686,-0.1659141204379654,close,-0.2051301852687562,close,-0.2564127315859465,close,-0.6530983104512633,close,-0.14932270839416736,close
28d,SUI/USDT:USDT,2026-04-21T20:00:00+00:00,adaptive_trend_route,SHORT,0.9291,0.9775209180736188,0.8322581638527625,0.0484209180736188,0.019187988104385,0.0134315916730695,-0.41097940294614216,close,-0.6691322942439726,close,-0.5906538152894321,close,-0.09293504086721739,close,-0.1858700817344371,close
28d,SUI/USDT:USDT,2026-04-22T12:00:00+00:00,adaptive_trend_route,LONG,0.9705,0.9228711060209124,1.065757787958175,0.0476288939790875,0.0203762867226376,0.0142634007058463,-0.010497829326450282,close,-0.2687444307570978,close,-0.6844584720844833,close,-1.0,sl_first,-1.0,sl_first
28d,SUI/USDT:USDT,2026-04-23T04:00:00+00:00,adaptive_trend_route,SHORT,0.9323,0.9786850242330468,0.8395299515339067,0.0463850242330466,0.0200991594898378,0.0140694116428865,-0.1379755665933303,close,-0.12072862076916342,close,-0.22636616394218292,close,-0.39236801749978534,close,0.1767811946977052,close
28d,SUI/USDT:USDT,2026-04-25T16:00:00+00:00,adaptive_trend_route,SHORT,0.9404,0.9765771173198484,0.8680457653603032,0.0361771173198484,0.0259943320438097,0.0181960324306668,0.21837007990865323,close,0.06357609921391069,close,-0.16308651537481705,close,,insufficient,,insufficient
28d,SUI/USDT:USDT,2026-04-27T04:00:00+00:00,adaptive_trend_route,LONG,0.9563,0.9231655524935972,1.0225688950128056,0.0331344475064028,0.0288612025239052,0.0202028417667336,-0.9717983072987041,close,,insufficient,,insufficient,,insufficient,,insufficient
28d,XRP/USDT:USDT,2026-03-30T07:30:00+00:00,4h_flip,LONG,1.3502,1.28915069,1.47229863,0.06104931,0.0221165480821978,0.0154815836575384,0.013104161210010594,close,-0.13923171285638075,close,-0.5749450730892803,close,0.14905983376388507,close,-1.0,sl_first
28d,XRP/USDT:USDT,2026-03-31T12:00:00+00:00,4h_flip,SHORT,1.314,1.3758299,1.1903402,0.0618298999999999,0.0212518538765225,0.0148762977135657,-0.009704042865990966,close,-0.49005416473259766,close,-0.640466829155472,close,0.24098373117213773,close,0.033964150030971973,close
28d,XRP/USDT:USDT,2026-04-01T08:00:00+00:00,4h_flip,LONG,1.356,1.28920665,1.4895867,0.0667933500000002,0.0203014222224217,0.0142109955556952,-0.035931720747651864,close,0.013474395280366957,close,-0.588381927242757,close,-1.0,sl_first,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-01T17:00:00+00:00,15m_fast,LONG,1.3581,1.29512614,1.48404772,0.06297386,0.0215660910733437,0.0150962637513406,-0.16355992788118712,close,-0.030171248832452268,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-01T22:00:00+00:00,15m_fast,LONG,1.3544,1.30167023,1.45985954,0.05272977,0.0256856800247753,0.0179799760173427,-0.5101482521164068,close,-0.7604812234151604,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-02T04:00:00+00:00,4h_flip,SHORT,1.312,1.38042958,1.17514084,0.0684295799999998,0.0191729950702605,0.0134210965491824,-0.06868374758401177,close,0.1885149667731436,close,-0.13152206984172524,close,-0.0482247589419644,close,-0.4632499571091907,close
28d,XRP/USDT:USDT,2026-04-04T04:00:00+00:00,adaptive_trend_route,SHORT,1.3153,1.3607749616552014,1.2243500766895972,0.0454749616552014,0.0289236087755899,0.0202465261429129,0.002199012299520016,close,0.0879604919808104,close,0.06157234438656533,close,-0.4947777673920622,close,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-06T00:00:00+00:00,4h_flip,LONG,1.3259,1.28381519,1.41006963,0.0420848099999999,0.0315054291560304,0.0220538004092212,0.2827623553486412,close,0.42295545589964306,close,-0.13544079205775317,close,1.2379763624927838,close,0.3492946742542017,close
28d,XRP/USDT:USDT,2026-04-06T08:00:00+00:00,adaptive_trend_route,LONG,1.3437,1.3016383499477595,1.4278233001044804,0.0420616500522403,0.0319459649902257,0.022362175493158,0.1307604431392752,close,0.14502521875447244,close,-0.7560331076052516,close,-1.0,sl_first,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-09T04:00:00+00:00,4h_flip,SHORT,1.3304,1.39816481,1.19487038,0.0677648099999999,0.0196326087242036,0.0137428261069425,-0.010329845239733189,close,0.023611074833679135,close,-0.1505206020647,close,-0.28628428235835257,close,0.08263876191787534,close
28d,XRP/USDT:USDT,2026-04-11T07:00:00+00:00,1h_continuation,SHORT,1.3455,1.40120962,1.23408076,0.05570962,0.0241520225770701,0.0169064158039491,-0.01256515481527508,close,0.07180088465869994,close,0.30156371556653816,close,0.20642754339375935,close,-0.18309225587968445,close
28d,XRP/USDT:USDT,2026-04-12T02:00:00+00:00,1h_continuation,SHORT,1.3286,1.38216507,1.22146986,0.0535650700000001,0.0248034773407371,0.0173624341385159,-0.018668882538562685,close,-0.018668882538562685,close,-0.0560066476156922,close,-1.0,sl_first,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-12T13:30:00+00:00,15m_fast,SHORT,1.3295,1.37232898,1.24384205,0.0428289800000001,0.0310420654426044,0.021729445809823,0.032688147137752116,close,-0.14009205916181033,close,-0.037357882443150456,close,-1.0,sl_first,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-12T16:00:00+00:00,adaptive_trend_route,SHORT,1.3231,1.3656733362188282,1.2379533275623436,0.0425733362188283,0.0310781375741667,0.0217546963019166,-0.16677105039421578,close,-0.018791104269773658,close,-0.2513310196081842,close,-1.0,sl_first,-1.0,sl_first
28d,XRP/USDT:USDT,2026-04-14T13:30:00+00:00,15m_fast,LONG,1.3728,1.3191054,1.48018919,0.0536946,0.0255668167748711,0.0178967717424098,-0.05028438613938691,close,-0.27190816208706176,close,-0.11546784965340989,close,1.0373482622088641,close,2.0,tp_first
28d,XRP/USDT:USDT,2026-04-15T15:00:00+00:00,1h_continuation,LONG,1.3759,1.3228038,1.4820924,0.0530961999999999,0.0259133421977467,0.0181393395384227,0.19210414304602266,close,0.3333571894033864,close,0.6346970216324356,close,2.0,tp_first,2.0,tp_first
28d,XRP/USDT:USDT,2026-04-15T15:00:00+00:00,aligned_trend,LONG,1.3759,1.3228038,1.4820924,0.0530961999999999,0.0259133421977467,0.0181393395384227,0.19210414304602266,close,0.3333571894033864,close,0.6346970216324356,close,2.0,tp_first,2.0,tp_first
28d,XRP/USDT:USDT,2026-04-15T22:30:00+00:00,15m_fast,LONG,1.3949,1.33662828,1.51144345,0.05827172,0.0239378552752518,0.0167564986926763,0.10983029160628795,close,0.1956352069237029,close,0.9730277396994627,close,1.4724123468468044,close,0.16131324079673767,close
28d,XRP/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,LONG,1.4164,1.35654712,1.53610575,0.05985288,0.0236646924926586,0.016565284744861,0.2706636673122495,close,0.6482561908466217,close,0.5145951205689674,close,0.268992903933779,close,0.1486979406838887,close
28d,XRP/USDT:USDT,2026-04-16T15:30:00+00:00,15m_fast,LONG,1.4155,1.35564712,1.53520575,0.05985288,0.0236496556222524,0.0165547589355767,0.6114993965202672,close,0.5830964190862651,close,1.2798047479085384,close,0.3742509967774312,close,0.22054076595813102,close
28d,XRP/USDT:USDT,2026-04-17T08:00:00+00:00,15m_fast,LONG,1.4366,1.36564518,1.57850964,0.07095482,0.0202466865534997,0.0141726805874498,0.13952540503942928,close,0.6877615925176042,close,0.5172305419138539,close,-0.2452264694632455,close,0.033824340615619314,close
28d,XRP/USDT:USDT,2026-04-17T09:00:00+00:00,aligned_trend,LONG,1.446,1.37504518,1.58790964,0.0709548199999998,0.020379165220911,0.0142654156546377,0.17053105060375087,close,0.7173578905562736,close,0.09301693669295417,close,-0.30864710811753304,close,-0.2029460436937196,close
28d,XRP/USDT:USDT,2026-04-17T13:00:00+00:00,15m_fast,LONG,1.4581,1.38649195,1.6013161,0.07160805,0.02036223581008,0.014253565067056,0.5418385223449032,close,0.319796447466453,close,-0.3197964474664499,close,-0.3784490710192485,close,-0.4231367842023347,close
28d,XRP/USDT:USDT,2026-04-17T13:00:00+00:00,aligned_trend,LONG,1.4581,1.38649195,1.6013161,0.07160805,0.02036223581008,0.014253565067056,0.5418385223449032,close,0.319796447466453,close,-0.3197964474664499,close,-0.3784490710192485,close,-0.4231367842023347,close
