symbol,checkpoint,regime,adx,full_route,reduced_route,path_4h_flip,path_1h_continuation,path_15m_fast,path_aligned,full_mode_confidence,reduced_mode_confidence,full_mode_reachable,reduced_mode_reachable,block_reason
SUI/USDT:USDT,2026-04-18T21:30:00+00:00,trending,30.3044,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-18T22:00:00+00:00,trending,30.3044,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-18T22:30:00+00:00,trending,30.3044,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-18T23:00:00+00:00,trending,30.3044,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-18T23:30:00+00:00,trending,30.3044,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T00:00:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T00:30:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T01:00:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T01:30:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T02:00:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T02:30:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T03:00:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T03:30:00+00:00,trending,28.2587,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T04:00:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T04:30:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T05:00:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T05:30:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T06:00:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T06:30:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T07:00:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T07:30:00+00:00,trending,26.9053,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T08:00:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T08:30:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T09:00:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T09:30:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T10:00:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T10:30:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T11:00:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T11:30:00+00:00,trending,25.9452,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T12:00:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T12:30:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T13:00:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T13:30:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T14:00:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T14:30:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T15:00:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T15:30:00+00:00,trending,24.7915,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T16:00:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T16:30:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T17:00:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T17:30:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-19T18:00:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,True,False,True,64.81,64.81,True,True,
SUI/USDT:USDT,2026-04-19T18:30:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,True,False,True,64.81,64.81,True,True,
SUI/USDT:USDT,2026-04-19T19:00:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,True,False,True,58.33,58.33,True,True,
SUI/USDT:USDT,2026-04-19T19:30:00+00:00,trending,23.2906,supertrend_trend,supertrend_trend,False,True,False,True,58.33,58.33,True,True,
SUI/USDT:USDT,2026-04-19T20:00:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,50.94,50.94,True,True,
SUI/USDT:USDT,2026-04-19T20:30:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,50.94,50.94,True,True,
SUI/USDT:USDT,2026-04-19T21:00:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,44.58,44.58,False,False,
SUI/USDT:USDT,2026-04-19T21:30:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,44.58,44.58,False,False,
SUI/USDT:USDT,2026-04-19T22:00:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,38.21,38.21,False,False,
SUI/USDT:USDT,2026-04-19T22:30:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,38.21,38.21,False,False,
SUI/USDT:USDT,2026-04-19T23:00:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,38.21,38.21,False,False,
SUI/USDT:USDT,2026-04-19T23:30:00+00:00,trending,22.0426,supertrend_trend,supertrend_trend,False,True,False,False,38.21,38.21,False,False,
SUI/USDT:USDT,2026-04-20T00:00:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,True,False,False,38.03,38.03,False,False,
SUI/USDT:USDT,2026-04-20T00:30:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,True,False,False,38.03,38.03,False,False,
SUI/USDT:USDT,2026-04-20T01:00:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,True,False,False,38.03,38.03,False,False,
SUI/USDT:USDT,2026-04-20T01:30:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,True,False,False,38.03,38.03,False,False,
SUI/USDT:USDT,2026-04-20T02:00:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T02:30:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T03:00:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T03:30:00+00:00,trending,21.7169,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T04:00:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T04:30:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T05:00:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T05:30:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,True,False,57.33,0.0,True,False,15m_fast_disabled
SUI/USDT:USDT,2026-04-20T06:00:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,True,False,45.86,0.0,True,False,15m_fast_disabled
SUI/USDT:USDT,2026-04-20T06:30:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T07:00:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T07:30:00+00:00,trending,21.4144,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T08:00:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T08:30:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T09:00:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T09:30:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T10:00:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T10:30:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T11:00:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T11:30:00+00:00,trending,20.2786,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T12:00:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T12:30:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T13:00:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T13:30:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T14:00:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T14:30:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T15:00:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T15:30:00+00:00,trending,19.224,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T16:00:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T16:30:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T17:00:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T17:30:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T18:00:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T18:30:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T19:00:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T19:30:00+00:00,trending,18.4234,supertrend_trend,supertrend_trend,False,False,False,False,0.0,0.0,False,False,
SUI/USDT:USDT,2026-04-20T20:00:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-20T20:30:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-20T21:00:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-20T21:30:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-20T22:00:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-20T22:30:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-20T23:00:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-20T23:30:00+00:00,trending,17.3888,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T00:00:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T00:30:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T01:00:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T01:30:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T02:00:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T02:30:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T03:00:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T03:30:00+00:00,trending,16.2935,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T04:00:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T04:30:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T05:00:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T05:30:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T06:00:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T06:30:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T07:00:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T07:30:00+00:00,trending,15.5395,none,none,False,False,False,False,0.0,0.0,False,False,market_adx_weak_trend_lt_18
SUI/USDT:USDT,2026-04-21T08:00:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T08:30:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T09:00:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T09:30:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T10:00:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T10:30:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T11:00:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T11:30:00+00:00,ranging,14.8088,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T12:00:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T12:30:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T13:00:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T13:30:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T14:00:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T14:30:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T15:00:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T15:30:00+00:00,ranging,14.1546,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T16:00:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T16:30:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T17:00:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T17:30:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T18:00:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T18:30:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T19:00:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T19:30:00+00:00,ranging,13.2555,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T20:00:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T20:30:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T21:00:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T21:30:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T22:00:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T22:30:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T23:00:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-21T23:30:00+00:00,ranging,13.3504,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T00:00:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T00:30:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T01:00:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T01:30:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T02:00:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T02:30:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T03:00:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T03:30:00+00:00,ranging,13.3275,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T04:00:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T04:30:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T05:00:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T05:30:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T06:00:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T06:30:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T07:00:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T07:30:00+00:00,ranging,12.5374,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T08:00:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T08:30:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T09:00:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T09:30:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T10:00:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T10:30:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T11:00:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T11:30:00+00:00,ranging,12.4942,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T12:00:00+00:00,ranging,12.4542,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T12:30:00+00:00,ranging,12.4542,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T13:00:00+00:00,ranging,12.4542,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T13:30:00+00:00,ranging,12.4542,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T14:00:00+00:00,ranging,12.4542,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
SUI/USDT:USDT,2026-04-22T14:30:00+00:00,ranging,12.4542,adaptive_trend,none,False,False,False,False,0.0,0.0,False,False,adaptive_trend_route_disabled
